1.17458,1.17189,0.000498421,1.13125,0.220816,0.100077,1.32853,0.101477,0.837398,0.00236302,1.28201,0.0967619
1.16955,1.09865,0.0116451,1.20321,0.413977,0.263697,1.35382,0.369894,0.840283,0.0079331,0.846079,0.166338
0.962336,1.00001,0,1.22344,0.462644,0.383354,1.36554,0.307178,0.623002,0.000752284,0.754953,0.332487
0.820727,0.833707,0.000464222,1.14904,0.397458,0.305639,1.56197,0.147522,0.144442,0.0263145,0.99362,0.17082
0.834736,0.973945,0.0775257,0.726529,0.404733,0.194467,1.88067,0.0466706,0.445886,0.0286017,1.13325,0.0232277
0.84574,1.291,0.028652,0.516471,0.20314,0.133276,1.9117,0.0508742,0.791433,0.405804,1.06394,0.340211
1.134,1.46959,0.00453682,0.540335,0.248936,0.219959,1.46003,0.068196,0.607483,0.632314,0.926566,0.976979
1.42449,1.22292,0,0.887775,0.501013,0.330995,0.754429,0.0965708,0.499133,0.552261,0.595433,1.20533
1.25832,0.847127,0.0139744,1.18305,0.948358,0.321951,0.83561,0.130057,0.670345,0.345051,0.696673,0.83357
0.952935,0.885109,0.0133392,1.28544,1.16153,0.251088,1.25089,0.186833,0.926111,0.0621574,0.946503,0.51658
0.810938,0.94618,0.0393203,1.18283,1.21676,0.0782206,1.40668,0.212106,0.616124,0.00931446,1.11758,0.471528
0.51635,1.15872,0.0586539,0.848165,1.04267,0.0965794,1.53982,0.259139,0.566397,0.281883,0.889577,0.380729
0.399184,1.22731,0.227855,0.246554,0.531923,0.154818,1.46833,0.636994,0.146597,0.993655,0.486271,0.0871709
0.157538,0.876777,0.193208,0.205554,0.130924,0.167421,1.51069,0.551986,0.199868,1.60615,0.214182,0.0596712
0.0356651,0.822186,0.477093,1.45474,0.00889897,0.0607037,1.63666,0.769339,0.306806,1.53786,0.124191,0.150627
0.170098,1.48645,0.483558,1.85823,0.0948372,0,1.19716,0.640299,0.103529,1.00241,0.421511,0.000412929
0.159742,1.69503,0.431647,1.67696,0.116646,0.0766536,1.1697,0.400804,0.666167,0.639168,0.770918,0.000399387
0.55675,1.47751,0.201062,1.48076,0.173929,0.080796,1.37608,0.197514,1.15969,0.470646,1.51138,0.0184942
0.867345,1.27141,0.168649,1.38647,0.346425,0.185887,1.20091,0.0678855,1.48554,0.100829,1.84814,0.118431
0.42683,1.12811,0.0106978,1.19645,0.239262,0.140506,1.07665,0.0323188,0.315895,0.000308879,1.28906,1.8703
0.103397,1.28492,0,0.815357,0.294331,0.0361437,1.33889,0.0741386,0,0,1.02453,1.94496
0.0442943,1.62933,0,0.056419,0.587464,0.0701557,0.931178,0.071055,0.00247937,0,0.773209,2.00019
0.114408,1.72666,0,0.0894421,0.480757,0.0632806,0.483419,0.0427969,0.50523,0.0308906,0.645283,1.86695
0.156347,1.94318,0.0478405,0.11594,0.35906,0.0644697,0.229918,0.00241328,1.08149,0.0283236,0.284906,1.80157
0.127566,1.57654,0,0.123423,0.172262,0.0449689,0.53013,0.451615,1.60964,0.0241007,0.324954,1.74179
2.77022e-05,1.11199,0.000332575,0.169713,0.00942234,0.0334544,0.999669,0.840357,1.86314,0.00119406,0.577446,1.66466
0.000213473,1.19416,0.0645037,0.238854,0,0.0209068,0.77269,0.390742,1.99655,0,0.621602,1.23886
0.053027,1.39578,0.343373,0.271209,0.0899036,0.026239,0.15828,0.168643,2.23958,0.201587,0.372955,0.405549
0.186879,1.31448,0.715111,0.200204,0.245996,0.0678719,0.115886,0.107986,2.16084,0.146749,0.22109,0.700382
0.245047,1.55052,0.563596,0.520333,0.336428,0,0.24232,0.131328,1.92904,0.176691,0.223589,0.746718
0.204498,1.25981,0.19759,0.830767,0.257228,0,0.694369,0.212344,1.94301,0.0444501,0.137011,0.762253
0.623409,1.18606,0.0985136,0.757967,0.237167,0.0171127,0.773276,0.24481,2.2644,0,0,0.661496
0.864629,1.18221,0.0596193,0.767584,0.294898,0.0227104,0.730485,0.231494,2.39362,0,0.0274921,0.577778
0.7927,1.17387,0.00582874,0.822967,0.24098,0.0267472,0.849791,0.113755,2.19059,0,0.0189815,0.493682
0.743356,1.16292,0,1.03775,0.269784,0.0261581,0.978507,0.0425993,1.8799,0,0,0.31456
0.801176,1.21231,0.0225853,0.853287,0.327647,0.0320139,1.00217,0.0688207,1.79071,0.0140164,0.00710761,0.0615967
0.801044,1.06428,0.505714,0.555157,0.353704,0.0313393,0.966614,0.158277,1.77262,0.0568623,0,0
0.876583,0.94857,0.90082,0.160563,0.494322,0.0284273,0.817903,0.155064,1.69501,0.051656,0.0306186,0.188504
1.26506,0.571789,1.55748,0.136394,0.180651,0.193965,0.927119,0.179665,1.90867,0.0542076,0.0765912,0.538951
1.41545,0.875361,1.65127,0.132344,0.0347204,0.661742,0.96295,0.0503505,1.93411,0.033681,0.137193,0.281104
1.00727,1.0267,1.3643,0.151554,0.277338,0.116373,1.2078,0,2.02045,0.0636872,0.0972876,0.0487963
0.678721,1.08358,0.85228,0.199492,0.808108,0.120789,1.31754,0.117878,2.01466,0.1192,0.13261,0.100137
1.04234,1.43668,0.0195515,0.283781,0.332434,0.271199,1.16669,0.590554,1.58987,1.09447,0.126401,0.184279
1.08491,1.38289,0.0680207,0.242125,0.201058,0.375778,0.926482,0.318302,1.93365,1.24037,0.0434811,0.367422
0.284514,1.65411,0.19869,0.321189,0.29531,0.118394,1.69501,0.3411,0.905641,1.0846,0,0.629827
0.576847,1.17051,0.901662,0.515164,0.40805,0.179855,2.68911,0.194544,0.247148,0.212029,0.00134762,0.0759678
0.628673,1.29676,0.158122,0.266601,0.598026,0.0134151,2.8012,0.320222,0.00103475,0.670773,0.00701703,0
0.598845,1.56736,0.0729731,0.117188,0.753419,0.0105298,2.54899,0.145594,0.0924557,0.809982,0.0631249,0.126393
0.466928,1.7539,0.0555812,0.0961745,0.855122,0,2.48319,0.332359,0.0860975,0.890133,0.117678,0
0.335554,1.79606,0.0525916,0.100638,0.824384,0,2.46612,0.417332,0.0579862,0.960928,0.107015,0
0.0150195,1.59713,0.0423421,0.165031,0.812073,0.000878665,2.42076,0.450362,0.0219569,1.04871,0.0647747,0
0.00157947,1.46053,0.00189306,0.1638,0.936301,0,2.40654,0.462993,0.00417519,1.14169,0.0441464,0
0,1.35546,0.00418274,0.0454319,1.1061,0.106966,2.41346,0.449013,0,1.11436,0.0460914,7.96365e-05
0,1.17379,0.0238963,0.0326616,1.15779,0.179569,2.43376,0.461651,0,1.12284,0.0356002,0.000220326
0,1.04989,0.0871725,0.109389,1.08961,0.156814,2.46943,0.502556,0,1.07614,0.0347658,0.000303238
4.22806e-05,0.944412,0.110696,0.172674,1.08791,0.100239,2.54081,0.559134,0,0.98708,0.0581754,0.000435373
0.0123337,0.849694,0.138212,0.117304,0.912063,0.00165095,2.52767,0.698934,0,0.971232,0.0839771,0.000524026
0.0102261,0.826823,0,0.0952523,0.883684,0.0321406,2.68181,0.81668,0.0971432,0.907091,0.181903,0.0004089
0.00877328,0.926706,0,0.0783055,1.16844,0.0879282,2.71747,0.551281,0.265969,0.488367,0.262265,0.000129116
0.0190645,0.819174,0.0102688,0.0276593,1.083,0.14135,2.72476,0.225479,0.217903,0.499389,0.237718,8.22684e-05
0.0177466,0.619471,0.13039,0.0757673,0.728984,0.236737,2.41974,0.23215,0.0505106,0.740846,0.19742,0.000319834
0,0.682136,0.204252,0.068918,0.765757,0.239915,1.95008,0.385503,0.0136843,0.710107,0.380941,0.000463982
0,0.505572,0.732784,0.473281,0.679631,0.187174,2.07171,0.522282,0.209261,0.283073,0.469207,0.00052843
0.102363,0.519289,0.752401,0.351157,0.317956,0.420847,1.68451,1.09354,0.11748,0.0797937,0.504209,1.23705
0.140221,0.49123,0.691211,0.0836514,0.356171,0.840637,1.59544,1.07575,0.155628,0.0326291,0.243723,1.30608
0.813865,0.43714,0.431796,0.00187168,0.285821,0.912556,1.46083,0.730022,0.10803,0.12296,0.0769341,1.28143
0.789043,0.548864,0.540048,0,0.981297,0.477534,1.26752,0.203213,0.127518,0.292448,0.166772,0.676317
0.706218,0.502444,0.569562,0.127412,1.37779,0.0766878,1.33466,0.00585203,0.138341,0.894237,0,0.0678304
0.402759,0.396516,0.548993,0.313697,1.33884,0.0804248,1.69828,0.036094,0.120374,1.33039,0,0.0453558
0.0987747,0.569893,0.653713,0.404478,1.29239,0.0453966,1.80514,0.100814,0.0950642,2.02159,0,0.052742
0.0698264,0.638744,0.374996,0.403048,1.36929,0.0621603,1.72208,0.171202,0.0766474,2.31913,0.000443215,0.0287698
0.214039,0.545201,0.465179,0.285912,1.48733,0.130023,1.34828,0.111766,0.0441931,1.85478,0.301646,0.352965
0.296805,0.539816,0.541973,0.360243,1.37326,0.0876187,1.20369,0.0186313,0.0139649,1.43412,0.889421,0.56079
0.210149,0.045894,0.635012,0.148489,0.798454,0.0680786,1.27623,0.151552,0.3662,1.31826,1.13908,0.595831
0.0873328,0.327563,0.43874,0.190177,0.978963,0.0373132,1.05457,0.43604,0.579346,1.23072,1.01252,0.531807
0.0361083,1.00574,0.425394,0.330857,1.3901,0.0143476,0.571957,0.832343,0.489184,1.26886,0.549535,0.445242
0,1.64828,0.483751,0.470867,1.53189,0.093363,0.198075,1.06489,0.371707,1.46814,0.0742752,0.339563
0.273095,1.57681,0.772912,0.47851,1.5015,0.0774142,0.22769,0.908455,0.347579,1.48167,0.128209,0.115303
0.654262,1.29284,0.748304,0.429019,1.35905,0.0690454,0.217857,0.485786,0.301949,1.56935,0.439804,0.0400152
0.539235,0.813285,0.912193,0.542922,1.71874,0.0302153,0.204059,0.280365,0.293221,1.33811,0.969717,0.000107985
0.11096,0.453212,1.02201,0.620082,2.09033,0.0255979,0.278091,0.549197,0.40221,0.869477,0.87185,3.89436e-05
0.0844004,0.475305,1.06607,0.488437,2.4131,0.0373999,0.119619,0.557837,0.431334,1.06886,0.212142,0.303797
0.227387,0.486784,1.11316,0.551844,2.04934,0.0177143,0.138735,0.655738,0.219458,1.16123,0.0992154,0.132802
0.297064,0.639667,1.07386,0.483175,1.41646,0.0133101,0.11309,1.08033,0.180171,1.20787,0.239142,0.152553
0.306249,0.634103,1.04664,0.264913,1.15205,0.00496174,0.123413,1.21752,0.255698,1.15075,0.574454,0.0763383
0.205065,0.263076,0.89462,0.145603,1.69757,0.0208756,0.347104,1.00068,0.275432,1.4385,1.34248,0.10457
0.000847857,0.717306,0.93091,0.104589,2.00031,0.0297053,0.520075,0.145837,0.348967,1.33902,1.4551,0.299244
0.00730415,0.739444,1.00331,0.0945697,1.14992,0.0278214,0.687519,0.0065528,0.648701,1.27853,1.36024,0.316085
0.149823,0.767028,0.797685,0.066176,0.484092,0.736885,0.795044,4.88346e-05,0.923143,0.902265,1.23788,0.254105
0.673301,0.627226,0.203236,0.114698,1.13139,0.840312,0.717669,0,1.23605,0.283938,0.54059,1.08808
0.725276,0.261389,0.043556,0.341569,2.13073,0.378385,0.918629,0.00654639,0.603898,0.116678,0.0308407,1.21479
0.618061,0.247516,0.028318,0.576921,2.90319,0.0397302,1.11501,0.220434,0.433553,0.518069,0,0.98126
0.197509,0.509547,0.033689,0.675496,2.85833,0.0646734,0.956592,0.194256,0.543801,0.494831,0,1.05301
0.169563,0.689688,0.360018,0.567462,2.742,0.0158006,1.12569,0.123458,0.677143,0.492374,0.257789,0.866553
0.0675676,0.650617,0.456654,0.402086,1.65577,0.0357311,1.5762,0.797668,0.490926,0.4107,0.234692,0.345228
0.128212,0.606057,0.650989,0.177942,0.336439,0.140417,2.06979,1.22659,0.289404,0.193406,0.384373,0.451853
0.136287,0.32372,0.355301,0.0449046,0.0599676,0.253666,2.11789,1.41921,0.196843,0.14848,0.5421,0.815749
0.363838,0.486045,0.308832,0.485046,0.041476,0.391406,2.22636,1.04576,0.155085,0.542942,0.187234,1.27489
0.0773053,1.07852,0.110403,0.998162,0.791111,0.564657,2.13763,0.403911,0.0598723,0.780425,0.0668698,0.845732
0.0489828,0.928606,0.177452,1.19179,0.883833,0.489961,1.7262,0.168851,0.11672,1.07179,0.0136881,0.657054
0.0271045,0.927438,0.348999,0.888189,1.1092,0.0921152,0.933192,0.616868,0.119453,0.869291,0.120118,0.36639
0,0.763453,0.415472,0.718357,1.1924,0.106265,0.390178,0.914643,0.0666801,1.03668,0.00376971,0.350644
0,0.857791,0.625451,0.546363,1.21262,0.0488669,0.0918655,0.946278,0.051153,1.0626,0.295658,0.112279
0,0.864841,0.719697,0.155865,1.27093,0.00167242,0.281159,0.873447,0.0338621,0.934393,0.428269,3.90726e-05
0,0.715286,0.145149,0.0542737,1.29975,0.0337303,1.49893,0.683998,0.0172479,1.14303,0.602819,0
0,0.890788,0.00340932,0.0471881,1.07252,0.0364397,2.02774,0.554085,0.00620558,1.21337,0.793956,0.0193919
0,0.821079,0.00345276,0.00809977,1.15659,0.28643,1.88338,0.475924,0.172801,1.11505,0.701971,0.0749445
0.0302334,0.724574,0.00781967,0.0723961,1.68806,0.49767,1.60146,0.461747,0.20003,1.16266,0.273513,0.138133
0,0.785672,0.0882853,0.678679,1.94632,0.409679,0.992226,0.585552,0.11777,1.1976,0.334327,0.16693
0.0905123,0.540474,0.0376716,0.817978,1.98064,0.214474,0.0214426,0.489364,0.149535,1.1259,0.58508,0.18435
0.147921,0.771995,0,0.734736,2.03351,0.179563,0,0.135534,0.369492,1.26891,0.526387,0.400268
0.209179,1.31767,0,0.580849,1.97992,0.24073,0,0.015137,0.257696,1.36868,0.0553831,0.44023
0.217188,1.74659,0,0.57832,1.76128,0.211293,0,0,0.225093,1.67059,0.0407349,0.319183
0.0580004,1.87358,0.0378613,0.552016,1.44318,0.162816,0,0,0.112543,1.56618,0.144848,0.141982
0.211164,1.39946,0.924681,0.114816,1.18298,0.0845129,0.32049,0.319724,0.16981,0.835328,0.197906,0.00126107
0.421217,0.934416,0.750965,0.141411,0.286013,0.196873,0.90433,1.16379,0.504386,0.0212076,0.0235104,0.4971
0.206165,0.633371,0.738546,0.116253,0.329365,0.328986,0.998268,1.346,0.57108,0.0382689,0.035809,0.543839
0.0778203,0.582393,0.521253,0.00533929,0.757685,0.542752,0.936903,1.3416,1.06075,0.11806,0.0862944,0.236248
0.0366732,1.42593,0.867931,0.000438787,1.82545,0.0705499,0.0998978,0.479009,0.879632,0.329196,0,0.0030206
0.0910676,1.30088,1.2139,0.0822075,2.05525,0.0420367,0.0603566,0.316266,0.713003,0.649781,0,0.0185826
0.119064,1.65523,1.20584,0.178466,1.93691,0.0466625,0.089405,0.315214,0.302931,0.979897,0,0.081318
0.0719564,2.1981,0.767651,0.0399535,1.67382,0.0517482,0.133492,0.424247,0.0772132,1.35008,0,0.126092
0.0509637,2.4551,0.585975,0.0154356,1.54295,0.0534442,0.196302,0.195186,0.126753,1.51103,0.0214817,0.161045
0.07415,2.30572,0.911818,0.107346,1.35437,0.059125,0.200907,0.0288972,0.0482672,1.74256,0.149214,0.0929717
0.0728379,1.87105,1.22851,0.163797,1.07823,0.115709,0.112963,0,0.222892,1.67943,0.19139,0.0463485
0.132128,2.07424,1.07751,0.106438,0.944576,0.129545,0.144169,0.0182705,0.458043,1.24666,0.207798,0.169491
0.118708,2.26293,0.481301,0.146747,1.38025,0.129923,0.0601775,0.203765,0.494181,0.968526,0.296926,0.192579
0.117195,2.26582,0.321548,0.160169,1.74185,0.129084,0.0219132,0.451213,0.583963,0.923223,0.326901,0.0717982
0.15627,2.03933,0.146465,0.177798,1.57025,0.127917,0.0622954,0.648265,0.605311,1.27314,0.267109,0.000576037
0.129143,1.89881,0.0312626,0.267363,1.44152,0.144363,0.138721,0.717526,0.581494,1.16901,0.132346,0.000492515
0.185737,1.82463,0.236681,0.225448,1.53034,0.172303,0.343302,0.558532,0.465547,1.07658,0.0619238,0.000212586
0.333411,0.625302,0.942692,0.236908,1.70319,0.0469796,0.397909,0.426887,0.188413,1.12597,0.126934,0.307985
0.526049,0.131893,1.16734,0.374185,1.76303,0.0510387,0.236037,0.444879,0.1957,0.912478,0.170255,0.894048
0.394756,0.177942,0.66777,0.390712,1.74351,0.0799371,0.107974,0.558518,0.224075,0.80783,0.4962,1.00505
0.000335088,0.35682,0.201643,0.370574,1.48454,0.0706725,0.264841,0.574956,0.481332,0.919046,0.704765,0.68777
0.166599,0.29176,0.365176,0.000558919,1.19293,0.226082,0.46433,0.393282,0.808854,1.08371,1.02713,0.0956737
0.526437,0.226928,0.81506,0.205183,1.17441,0.495384,0.390597,0.260717,1.09022,1.15695,0.744659,0
0.94336,0.162909,0.690664,0.218803,1.20843,0.530096,0.428556,0.510333,1.12351,1.07969,0.22149,0.0708595
1.25281,0.0113091,0.664403,0.234282,1.08968,0.308136,0.528371,0.605562,0.846078,0.999264,0.051319,0.323177
1.30287,0.00193887,0.587649,0.24486,0.786735,0.328834,0.665892,0.631142,0.387735,0.825854,0.172694,0.481912
1.21528,0.000421018,0.283467,0.26738,0.297321,0.321054,0.873878,0.594506,0.332394,1.04839,0.371024,0.710297
0.874006,0.0630888,0.381013,0.759865,0,0.695514,1.2313,0.445166,0.318905,1.17496,0.416763,0.813854
0.18476,0.417976,1.0572,0.637491,0.0719654,0.649724,1.33577,0.502794,0.130668,0.435221,0.814528,0.698829
0,0.51334,1.62133,0.969085,0.331315,0.263727,0.667883,0.944753,0.130601,0.736187,0,0.897799
0,0.489204,1.46271,0.831796,0.643292,0.435689,0.43158,0.532149,0.185326,1.24784,0,0.887084
0,0.706153,1.07091,1.12031,0.891654,0.653458,0.129995,0.402264,0.176117,1.10243,0.254083,0.545241
0,0.370965,1.08702,1.60876,0.498029,0.536466,0.0999939,0.583816,0.626131,0.628602,0.449701,0.666423
0.101663,0.367949,0.725387,1.6637,0.236503,0.0598543,0.121526,0.591158,0.76323,0.73326,0.376071,0.689377
0.130211,1.07795,1.18613,1.39116,0.176464,0.12274,0.103097,0.762123,0.231884,0.345743,0.611223,0.950765
0.296475,1.92808,0.763501,0.04973,1.5297,0.241244,0.181754,0.223353,1.22585,0.105549,0.887672,0.787155
0.248842,2.38973,0.660358,0.00944637,2.33271,0.125358,0.102495,0.00201045,1.34763,0.113621,0.729044,0.620694
0.209395,2.65942,0.464754,0.0101952,2.6449,0.0747734,0.0835541,0.000843425,1.42128,0.104111,0.556494,0.673
0.194369,2.8884,0.30012,0.00781984,2.84757,0.0361519,0.0745161,0,1.65986,0.0550738,0.313666,0.709443
0.172558,3.07511,0.205927,0,3.06095,0.0355484,0.0712559,0,1.83146,0.0314215,0.00012547,0.835599
0.129803,3.04301,0.0856956,0,3.09883,0.0509818,0.0988135,0.257803,1.71359,0.000842417,0.0140884,0.899891
0.0791871,2.7908,0.302725,0,2.39543,0.365375,0.108649,0.471823,1.27378,0,0.601465,0.843356
0.0363961,2.23144,0.988312,0.140239,1.13245,0.692248,0.0896606,0.512444,0.498742,0,1.29634,0.43997
0.0369235,1.67125,1.30284,0,0.665709,0.775574,0.0647379,0.422356,0.388988,0,2.09943,0.191895
0.0533364,1.49065,0.779253,0,1.37939,0.888141,0.159782,0.0207108,0.738771,0.0398062,1.27798,0.998818
0.183316,2.22534,0.382257,0.000304763,2.70831,0.0365159,0.0424661,0.0197296,0.832623,0.10122,0.645244,0.943019
0.18713,1.94558,0.393423,0,2.92351,0.04256,0.0739802,0.00937208,1.32589,0.0863623,0.000210658,1.21554
0.372909,1.65913,0.392383,0,2.97445,0.0349124,0.0772083,0.0164683,1.71221,0.0748809,0.000101265,1.3043
0.581175,1.54877,0.396307,0,2.95815,0.0245239,0.0716046,0.0160159,2.05225,0.0868007,0.0339675,1.29758
0.614157,1.68464,0.303482,0.0298382,2.85542,0.0123943,0.0739624,0.0803425,2.04898,0.0869789,0.0722416,1.22922
0.0436605,2.12286,0.0697864,0,2.70065,0,0.0700065,0.220766,1.63717,0.133742,0.204784,1.13922
0.0106046,2.01773,0.0740481,0.209205,1.97714,0.0555297,0.263216,0.427778,0.850571,0.152475,0.203476,1.33126
0.310403,0.364412,0.822512,0.724107,0.140952,0.390227,0.531477,0.00148686,0.685495,0.149763,0.609127,2.14843
0.400534,0.151733,0.969168,0.581499,0.0479415,0.97749,0.346444,0.000341074,0.785426,0.199346,0.849683,2.07309
0.383431,0.388883,0.992092,0.199353,0.686579,1.00701,0.152314,0.102311,0.610362,0.237532,1.11957,1.79333
0.297261,0.996594,0.511266,0,3.15066,0.358175,0.0854369,0.11284,0.674654,0.260299,1.28729,1.10908
0.652486,1.65044,0.639048,0.000449496,3.49204,0.0320483,0.0418393,0.0066738,1.68221,0.249582,0.935745,0.60343
0.636967,1.93834,0.48718,0.00231157,3.61079,0.0262664,0.0461883,0.000461019,2.11767,0.231678,0.468151,0.482933
